CHR	START	STOP	GENE	17401.best.score.totallist	17320.best.score.totallist	17370.best.score.totallist	17300.best.score.totallist	17392.best.score.totallist	17367.best.score.totallist	17316.best.score.totallist	17371.best.score.totallist	17299.best.score.totallist	17397.best.score.totallist	17398.best.score.totallist	17360.best.score.totallist	17329.best.score.totallist	17327.best.score.totallist	17391.best.score.totallist	17306.best.score.totallist	17311.best.score.totallist	17308.best.score.totallist	17315.best.score.totallist	17384.best.score.totallist	17386.best.score.totallist	17319.best.score.totallist	17304.best.score.totallist	17314.best.score.totallist	17389.best.score.totallist	17369.best.score.totallist	17309.best.score.totallist	17313.best.score.totallist	17364.best.score.totallist	17362.best.score.totallist	17312.best.score.totallist	17365.best.score.totallist	17301.best.score.totallist	17374.best.score.totallist	17328.best.score.totallist	17368.best.score.totallist	17373.best.score.totallist	17298.best.score.totallist	17387.best.score.totallist	17403.best.score.totallist	17310.best.score.totallist	17399.best.score.totallist	17382.best.score.totallist	17402.best.score.totallist	17296.best.score.totallist	17333.best.score.totallist	17326.best.score.totallist	17376.best.score.totallist	17330.best.score.totallist	17317.best.score.totallist	17305.best.score.totallist
1	45331181	45331335	MUTYH	0.0558108397845319	0.0599349561134503	0.0619906054513967	0.0555581228796999	0.0662356086761424	0.0599889113316226	0.0524098139027971	0.0728841881746638	0.0546703941494636	0.0615173481122938	0.0498985684141325	0.064656086369278	0.0571285984656618	0.0552974086468118	0.0571549466778206	0.0532422889058753	0.0551413593657934	0.0573340892468582	0.0509653684866962	0.0609929973048691	0.0639782010555335	0.0562866899067112	0.0536541382844342	0.0501907285416836	0.0606942935463885	0.0712073533318032	0.0568105993594944	0.0544674317249279	0.0739766849734243	0.0695383984363088	0.0573449849897938	0.0615844514015183	0.0605156427271762	0.0605658415949117	0.053998629545237	0.0606520960296375	0.0569370421238783	0.0519908350126315	0.0737162281041927	0.0741570720312773	0.0531690571557569	0.0565551908589249	0.0687342668242	0.0683482614825311	0.0579015956656328	0.0583511927238428	0.0576314195597933	0.0526173946495142	0.0547319094677869	0.0516738543565927	0.0535939033056735
1	45331419	45331557	MUTYH	0.244756261364446	0.224811311461801	0.218919080204405	0.204907342652339	0.212559454275486	0.216555249464753	0.208746364447938	0.213555431200431	0.187630559686924	0.21494414308902	0.217102310447585	0.226622848127243	0.202115431043448	0.238227693981135	0.228200070464133	0.183610712936516	0.237506694888659	0.183458842529699	0.200702543387672	0.223421586156293	0.223728892059387	0.204027299120371	0.194841814268468	0.18926157585351	0.225698262394104	0.216198635391379	0.203421060838728	0.188647540344169	0.219651747958239	0.229410990716259	0.18356959495454	0.213114546782296	0.225950258462617	0.22653413702994	0.198785114408054	0.225772223697431	0.219741341194911	0.193014560750446	0.228363980683024	0.219526203915002	0.195667668508811	0.221485690001363	0.212645694131338	0.217537729145892	0.228374711635451	0.226946098787257	0.214793580417159	0.211034597495271	0.182423699958088	0.203558288241229	0.196059191704856
1	45331660	45331850	MUTYH	0.0901316240614097	0.0828457212284761	0.100447938469702	0.0823607102710811	0.102245844216044	0.093981878470646	0.0757168111681628	0.100980700507559	0.08062316621365	0.103548794870662	0.0769879449845259	0.10318738090905	0.0746480375992462	0.0876944840772067	0.101613032166726	0.0717414450578558	0.087789940951323	0.078760370221862	0.0682994654745719	0.100406845971927	0.102190236192327	0.0825539423425815	0.0807804113871633	0.0703887058153656	0.0960682075654163	0.106741494304533	0.0817384876644303	0.0806226221182863	0.105607360307732	0.10275241816926	0.0783151350036385	0.0928560496199394	0.0824608770601438	0.0822734333444389	0.0804141899143411	0.0961951841891552	0.0956780751550265	0.0714925798652386	0.111341926827332	0.105861357161428	0.0811962312283837	0.0929488962310196	0.101069617463147	0.106056636371149	0.0856093331197802	0.0837132159693694	0.0852731958010178	0.0895987907212368	0.0683656462763482	0.0751142412089553	0.0810787216347521
1	45332022	45332087	MUTYH	0.110432722686905	0.118872186808215	0.118984338930976	0.125322652331813	0.124689211216466	0.101831667029532	0.116762230844816	0.13675588768655	0.121516175248231	0.117783624609668	0.0940153664658132	0.142121153378307	0.118672816739038	0.112597028421061	0.0993600132588778	0.116225004373407	0.113893163830625	0.122484449153425	0.111606302944974	0.103338678440874	0.124825073886229	0.12550619584801	0.125192431055749	0.11444294259191	0.100878757095082	0.139564643666954	0.125508539570599	0.123498456705279	0.136214526268803	0.140908439612866	0.122976483576064	0.116252522501296	0.120859977234336	0.111314878186345	0.126163852622176	0.100875126205912	0.120255035056547	0.115773322488168	0.139407519136214	0.135474220326678	0.125236975683368	0.0792722894919797	0.123314471624461	0.123213425019017	0.103973670986663	0.101625822679575	0.123118336729731	0.0833019452690324	0.117567408955489	0.116918478503849	0.116792557130677
1	45332165	45332311	MUTYH	0.0896078043532858	0.0911143905476108	0.114106366602358	0.0843659924525099	0.115653437480889	0.0958891133163374	0.0828716925559681	0.130160423882083	0.0828512851438475	0.113590610644494	0.0792492821648028	0.137539983217419	0.081489849990459	0.087012499627985	0.0862143867182152	0.0818935997302277	0.087210898713181	0.0790662121556425	0.0802564017164428	0.0976866022230954	0.122898813178681	0.0844551734282266	0.0847872487430151	0.0794879133485137	0.0869387417658898	0.135990356122296	0.0821775304247049	0.0841988268064505	0.133368870512418	0.137522573689281	0.0795484355362309	0.106793355986922	0.0910474250258181	0.0829587694845985	0.084375574098198	0.087622328178743	0.107838460419439	0.0771792927604006	0.13795865907701	0.134828172610944	0.0841384434315553	0.078985345999226	0.118020140793807	0.121108168482426	0.092438073056768	0.0860350304398207	0.0853602706488152	0.0749134163953937	0.074487645750902	0.0822792845158683	0.085595059986131
1	45332390	45332489	MUTYH	0.124549534872344	0.12103292145906	0.119824279641275	0.114641752418943	0.118188375403214	0.104758914171648	0.111890366552903	0.127489874667859	0.109231091771024	0.1163439004099	0.111910359156072	0.13918040134455	0.115400496017579	0.125476361604834	0.107590191581799	0.111104616856626	0.125359963844979	0.106544411040714	0.111132755562609	0.109212794800898	0.12538361350478	0.114263981781969	0.113458107361164	0.107991987231936	0.103589463834962	0.129599396237331	0.114593577176527	0.111531465102333	0.133977230623547	0.141717753840635	0.106378375170343	0.108876086952452	0.121255006400418	0.115365705327718	0.115038731873522	0.104160476654553	0.106844526989043	0.103150282237729	0.131891864896986	0.135219472531537	0.111322637733355	0.0995667578400905	0.118825094821077	0.117859136378482	0.116565204632001	0.114233124900087	0.114810485858017	0.095828652723501	0.101979237126127	0.111463694052031	0.111674478138966
1	45332573	45332688	MUTYH	0.103498627052137	0.0957620174456512	0.121000813754666	0.095384792440656	0.119489613734458	0.105084061323579	0.0898673338048562	0.12865631900002	0.0781822262982509	0.119316536369097	0.0903443148101862	0.137024379332095	0.0908979999652012	0.100594828605417	0.108159108365862	0.0834843305554773	0.101044774841148	0.0938172772908835	0.0793521732723855	0.1065994944346	0.121566994235642	0.0954306924299251	0.0883402230968764	0.0842574769099663	0.108533556031226	0.126936026410118	0.0956262059094247	0.0810018511322403	0.129902309086716	0.136776238116186	0.0936815708418459	0.115503235606742	0.0952032499248176	0.0981873790723328	0.0936159681062008	0.10828631149529	0.112573871587614	0.0903469887790482	0.131376934125152	0.13251945123824	0.0872442180108633	0.096160785562622	0.117890491772499	0.118141030840658	0.108564107671949	0.0956360689938441	0.0973070244220396	0.09652293327937	0.090765471699112	0.088174510698196	0.088555272671405
1	45332762	45332835	MUTYH	0.126335174016102	0.115476996389775	0.114115785129978	0.115160904934038	0.105846801313153	0.112331103642501	0.122072484562175	0.11370443159688	0.105222115202399	0.10704814595867	0.113907926595988	0.117388250826762	0.112597821507511	0.117648014302134	0.113488023114815	0.106516326603373	0.117489702121483	0.112216048965237	0.114699389375098	0.112804844851658	0.110117887463483	0.113429524367329	0.111535464097111	0.103113700031148	0.118809791391482	0.109628422583002	0.115378175152207	0.10593810516838	0.113508597786057	0.122041964338043	0.112892698496529	0.113266347527557	0.115242201235415	0.130086551581824	0.114756716971784	0.118636407495945	0.111125343013258	0.118527755001944	0.113857691974967	0.115481142523926	0.110628095177585	0.113479122830219	0.105061814226124	0.104698291219906	0.119908381234342	0.116883732103443	0.120448379011517	0.111905276084053	0.111860150421505	0.120532034915524	0.111440757627089
1	45332917	45332960	MUTYH	0.11486643954333	0.118869080318742	0.125070103330425	0.119410839122563	0.122771652624918	0.105179836742067	0.101595284674597	0.151775863409964	0.107919464078062	0.123026422296596	0.08898081650943	0.15570640734667	0.112652589722658	0.113244410812068	0.104342302241607	0.103119688631902	0.113278520014239	0.113417724313727	0.0987767460559439	0.107754789977508	0.128416999610883	0.11905708065214	0.109416703578905	0.0977860811175882	0.103121906514674	0.15718143835948	0.119611789822923	0.108803276924284	0.154010927421522	0.15958365279247	0.111531161628628	0.116861898308109	0.118941086144988	0.117090700893475	0.113919268931337	0.103172503432363	0.116446963618269	0.108869468917201	0.156130571465383	0.153319004489695	0.110498849354667	0.0860872832049474	0.124127417655337	0.125104757638818	0.0964983243996656	0.1007552520999	0.119457772547416	0.0927985649378521	0.108954282870158	0.105943057716098	0.111339836584423
1	45333096	45333171	MUTYH	0.0688408273014079	0.0849238605614175	0.119419617193195	0.0909710919991305	0.124214126261362	0.0937465957396329	0.0851725515725432	0.133265987072396	0.101916101898621	0.117174565154482	0.0624455187119696	0.133232260493355	0.0836747599779263	0.0821228068507138	0.0829836100651888	0.0846183608204802	0.0819093740200128	0.0918485942514872	0.0805935737743605	0.0910882571914052	0.122288742416362	0.0908483882521437	0.101062210724855	0.086905545480285	0.0847015409902418	0.13888695720188	0.0908958945939574	0.102048462009003	0.130044542835001	0.134096225112456	0.0900392206465172	0.11853573279087	0.0844227325217714	0.06837639003593	0.10343405280111	0.084995883691434	0.118570868196682	0.0727745847108339	0.138146001433699	0.131351608286407	0.100738633078919	0.0600001903184153	0.127425855928361	0.124484672447265	0.0637692131261931	0.0798958157577076	0.0918860026221149	0.0854710727471365	0.0756557323072287	0.0863169994521997	0.101016673627008
1	45333284	45333325	MUTYH	0.0634951874942796	0.0660771541139825	0.101016246842261	0.06587795928884	0.107880853314188	0.089233721533757	0.0582834048638149	0.108403860689653	0.0629952192580203	0.101507570495517	0.0543635212876129	0.111491300915349	0.0633985251334944	0.058347645170684	0.0869078062121151	0.0593357309137713	0.0596704974876584	0.0591795286526942	0.0585949397832302	0.0945798068871603	0.105210003623794	0.0649315547800132	0.0638978811170487	0.056394801101674	0.0853691520126676	0.112885595038541	0.0655665938610455	0.063521998710782	0.111429874230221	0.1097153202202	0.0582438198132833	0.095034893255363	0.0660501903568575	0.0634505240182109	0.0616348064259933	0.0840827385357911	0.0970113740349475	0.0579708866970154	0.112813874786333	0.111831674564719	0.0639638478367956	0.0681620045074369	0.107740777441984	0.107850337711046	0.0679790798285402	0.0586352402004583	0.0646413357570414	0.0796721694708167	0.0580096939716508	0.0599895581557351	0.0639947339419418
1	45333412	45333604	MUTYH	0.0615421870462925	0.0574504539898878	0.0746941326472805	0.0589480211863183	0.0843638901511381	0.0549920768239215	0.0690158108000243	0.0898013409493595	0.0669710555641695	0.0750012793772266	0.0596921129431969	0.0921111889203085	0.0555984115365884	0.0594397670622711	0.0549137114989096	0.0657223819060679	0.0599340316070239	0.0579423422653422	0.0666135748175637	0.0556883112274473	0.0793089045135374	0.0570091858223848	0.0647219975729271	0.0637466258640923	0.0529087794732338	0.0916396098065713	0.0586281536100351	0.0670090564031384	0.0931732318372747	0.0904889368571692	0.0582526004704912	0.0682544913972048	0.0573756719507932	0.0607020710742333	0.0699899945726665	0.052891928340878	0.0689762808673303	0.0571912585280459	0.0913345934674947	0.088152476519853	0.0630581815619542	0.0454566522601049	0.0831239458707527	0.0828916430495644	0.0588695539473111	0.0620765344694418	0.0614557626397144	0.047470028809139	0.0568808512461722	0.0690966336874123	0.0670016331477258
1	45334390	45334512	MUTYH	0.0747714882625259	0.0592066082330607	0.084778844683894	0.0550961533171719	0.0760549961529299	0.0800348351450034	0.0559372767740366	0.0795480296447639	0.0524489623448672	0.0794973822171661	0.0693199153296321	0.0813427856964987	0.053335766316417	0.0705235606778139	0.0783374267692713	0.0505663132089669	0.0711079042694664	0.0498404077218637	0.0565450469055109	0.0801802820269365	0.0802373868036018	0.053218725235606	0.0534681414435986	0.0476821901395772	0.0812195190268405	0.0784812865763559	0.0550843309962179	0.0530287102146303	0.080129024810408	0.0854423813811708	0.0500144238685384	0.0824749899511138	0.0596432408989146	0.0693100858767896	0.0534681081133614	0.0799596527680951	0.0788638365653243	0.0534650474220829	0.0769493983834076	0.0821391900963718	0.0525684172125009	0.0797103108864742	0.0777791629448158	0.0774492315425375	0.0793996654540459	0.0736528554106779	0.0584711763628097	0.078894822408565	0.0509187901792632	0.0550999447774691	0.0534734793786426
1	45340218	45340255	MUTYH	0.0651045085675736	0.069907522255691	0.0860935121808462	0.06917507620262	0.0870417262109618	0.0809177293727898	0.054037947665999	0.093296954517143	0.0613584307906129	0.0785126366880307	0.0666742529986618	0.0958467829907564	0.0696063711108112	0.0756283946602289	0.0728751192613185	0.0560453941764751	0.0747759515961138	0.0631190644428227	0.0543618912649473	0.0783329374978997	0.0835734020918567	0.069305926706705	0.0639511250333278	0.055510515190943	0.080156510642669	0.0955083347190657	0.0697176936990814	0.062272057307711	0.0961096600744449	0.0921826792633642	0.0613558675885449	0.0828015236362029	0.0682894645024234	0.0595390190009327	0.0625424276444802	0.0793812797341198	0.0831841889819104	0.0549977903792056	0.0956015990022754	0.0960144215185212	0.0624948025437876	0.0661693462921921	0.0887619672777604	0.0798421641335438	0.0776122712786685	0.06718535418514	0.0668153121466718	0.0782540894527275	0.0549252848840294	0.0528507756116924	0.0639167569106774
1	241497827	241497971	FH	0.0491453151996958	0.0469318535853	0.0423819165789771	0.0471743446359632	0.0469850106796523	0.0415641535802319	0.0577482789803808	0.0444115153566701	0.055760900129202	0.0427907497582961	0.0481501033628291	0.04730336984	0.047723990662623	0.0417363218598952	0.0484148606679165	0.0563997951182688	0.0411758669054403	0.0506815014006519	0.0530914145787725	0.0505457723558646	0.0443596500016397	0.0506590709655782	0.0575900052520675	0.0548283083676376	0.0385784978833275	0.0439889121672494	0.0506798647530984	0.0565961814733811	0.0439805522819633	0.0440501898469107	0.050928191738521	0.04255849761392	0.0470967381810845	0.0430909617192369	0.0522404316003254	0.0379320834172282	0.0456299995066475	0.0560974701389897	0.0421386591940813	0.0424721623643758	0.0582230838417608	0.0497961196505261	0.0420363985493364	0.0444035633639643	0.0371035725865916	0.0411153234157422	0.0484556432820795	0.0506250802138432	0.0562326877022112	0.0564779856981668	0.0587101767055253
1	241500436	241500591	FH	0.0413471588650112	0.0426903545393218	0.0478563418673114	0.0411295260177306	0.0519803060993895	0.0498756466527232	0.0403870645176478	0.0527553623545996	0.0396204194768575	0.0478524319387364	0.0427529423176098	0.0471464156490621	0.0434301020406689	0.0457229104340707	0.0475900455709084	0.0403961588065632	0.0464594895283908	0.0425975219974003	0.0395477686391585	0.0417595035478092	0.0473303173099412	0.0413850973153454	0.0428222146874325	0.0424611133718746	0.047034313752039	0.051078481521605	0.0415274338744531	0.0404830421465374	0.0533698314806804	0.0485354074211588	0.0417007761061096	0.0486621582452977	0.0425531247580182	0.0449141376006346	0.0421842978263926	0.0456623091170196	0.0490848398114236	0.0386453539768581	0.0520460294135351	0.0533695371406593	0.0426542592127445	0.0461502255416956	0.0527992494716586	0.0514697729006861	0.0435284757735476	0.047031244421798	0.039600003951571	0.0516345196726855	0.0403730425100255	0.0398159580481868	0.0427707005793017
1	241502442	241502571	FH	0.0405350486818719	0.0407706992740184	0.0435642491244623	0.0392580099685174	0.0485210845937622	0.0455865933486576	0.0399531044204129	0.04288747320469	0.0427823244455132	0.0432929038487925	0.0390941972666028	0.0483290768121499	0.0405683749215833	0.04101885156541	0.0439279419662312	0.0418599182515912	0.0385679227150916	0.040468378242815	0.0418872594819608	0.0476322623017073	0.0431214787915482	0.041378140043689	0.0430730759121582	0.0416138677073473	0.0470816567821277	0.0451553854274273	0.041938999137751	0.0431843963858668	0.0425654202685263	0.0425668173538759	0.0403087245722575	0.0443777336576553	0.0410442308240489	0.0394162793302249	0.0427124243552789	0.0467449156931587	0.0487768752419851	0.0406317665681519	0.04279256839098	0.043411599289683	0.0431253693163282	0.0441821352902881	0.0438902001441608	0.0415819286370956	0.0399169438777931	0.0435484594201107	0.0391941207541227	0.0488530456308427	0.0394528919872575	0.0427345897288633	0.0431126334682726
1	241504041	241504246	FH	0.057948658247615	0.0598624622605439	0.0450287157294038	0.0529621414053753	0.0451040605794546	0.0521861062044123	0.0607700856966928	0.0458655281412113	0.0596255246252414	0.0495837425614013	0.0577982569533271	0.046210878923245	0.0554322614269991	0.0520283164716018	0.0542556042086492	0.059416915997982	0.0520446404270828	0.0541563342519366	0.0641518931514231	0.0544475094509003	0.0459828881539871	0.0530736179266961	0.057045069580444	0.0553747046572228	0.0547499516252869	0.044654350866943	0.0528939699435499	0.0603725251740764	0.0460073093076278	0.0458969214777291	0.0537332381330363	0.0479037787229862	0.0599440623849613	0.0594757538906758	0.0522588516235508	0.0547889286385757	0.0481948092221545	0.0580417956631826	0.0468522243313054	0.0462816930882969	0.056897553361025	0.0598584562356182	0.0462684500882289	0.0461240372873688	0.0500296157373696	0.057675543647098	0.0563355704735051	0.05466979553032	0.0570399138114639	0.059675158853684	0.0567621934748273
