CHR	START	STOP	GENE	17401.best.score.totallist	17320.best.score.totallist	17370.best.score.totallist	17300.best.score.totallist	17392.best.score.totallist	17367.best.score.totallist	17316.best.score.totallist	17299.best.score.totallist	17397.best.score.totallist	17398.best.score.totallist	17360.best.score.totallist	17329.best.score.totallist	17327.best.score.totallist	17391.best.score.totallist	17306.best.score.totallist	17311.best.score.totallist	17308.best.score.totallist	17315.best.score.totallist	17384.best.score.totallist	17386.best.score.totallist	17319.best.score.totallist	17304.best.score.totallist	17314.best.score.totallist	17389.best.score.totallist	17369.best.score.totallist	17309.best.score.totallist	17313.best.score.totallist	17364.best.score.totallist	17362.best.score.totallist	17312.best.score.totallist	17365.best.score.totallist	17301.best.score.totallist	17374.best.score.totallist	17328.best.score.totallist	17368.best.score.totallist	17373.best.score.totallist	17298.best.score.totallist	17387.best.score.totallist	17403.best.score.totallist	17310.best.score.totallist	17399.best.score.totallist	17382.best.score.totallist	17402.best.score.totallist	17296.best.score.totallist	17333.best.score.totallist	17326.best.score.totallist	17376.best.score.totallist	17330.best.score.totallist	17317.best.score.totallist	17305.best.score.totallist
1	45331181	45331335	MUTYH	0.0494475814046504	0.0545971038050036	0.0549299498240638	0.0491949945745971	0.0628206497863106	0.0538734805849296	0.0491136184447657	0.0501333987793424	0.0526343426407857	0.0461827007104353	0.0617195380108184	0.0524000308368286	0.0497360311869397	0.0571252021396808	0.0498074953563532	0.0535803338497988	0.0526000044292811	0.0467429886579541	0.0516015389229649	0.0537327511855562	0.0521894911802196	0.0495098278508179	0.047285717503062	0.0541899658374179	0.0586946510206467	0.0499095247317765	0.0517059577354359	0.0590404525554681	0.0624628106522303	0.0513601397479437	0.0526930321120394	0.0542816390116474	0.0507116554426214	0.049061995596658	0.0540026326038691	0.0555540937904973	0.0479687493605573	0.0627462902031764	0.0672204459131616	0.0506223424127558	0.0497984539966455	0.0614965073729397	0.0611981803424921	0.0566645888221826	0.048654899617781	0.0521801958822504	0.0570747161437277	0.052581666481741	0.048449505595251	0.0499573035751723
1	45331419	45331557	MUTYH	0.236815910158566	0.218366944412951	0.205599012471721	0.189450416858926	0.198306049683771	0.208275325147916	0.185739392752783	0.182263200582448	0.208362393762159	0.201912233140951	0.221844708921683	0.179946690216171	0.231432609148582	0.221840964786426	0.174332969772354	0.225386448399005	0.177980108994096	0.195166034082206	0.214870325701355	0.216072227955716	0.178854902265809	0.194490059123021	0.180386752335117	0.212778817093325	0.218612171448846	0.195574366875645	0.190817372833775	0.218452870572843	0.222603828977466	0.188537355870325	0.209487187036234	0.222883869046997	0.212073143227854	0.193119350026744	0.218838240709541	0.214652751698314	0.167452577968587	0.229237751445734	0.212620820790795	0.18838019136342	0.219137368584586	0.211984478299062	0.210522565436215	0.23459020448037	0.22205459862029	0.179154252190009	0.211676463727835	0.179929020367588	0.180308091546694	0.182503724644622
1	45331660	45331850	MUTYH	0.0834248304420273	0.0778495022873616	0.0881879445794419	0.0767552973021409	0.0969609189945821	0.0894754042282703	0.0701053495829488	0.0777267669651432	0.0896802697421624	0.075440124564754	0.0952869573633514	0.0733975932087375	0.0821020663407757	0.0967829893584323	0.0764201956370489	0.0840671404959221	0.0746794914141488	0.0661280081657224	0.0899085114686783	0.0933146831958803	0.0746848318986641	0.0776345093271242	0.0755448512287688	0.0873400677239566	0.0986247117183428	0.0776505047581181	0.0785717389612736	0.0955758544323864	0.0956877270801912	0.0773516915860772	0.0915940147253229	0.0830794750297714	0.0746014269920284	0.0760831079657934	0.0892638102705475	0.092409265275559	0.0654197088502586	0.100691911404695	0.0988229211485434	0.0779441284550124	0.089688613508087	0.0987433425760816	0.0987707135002829	0.0852948301035683	0.0789137506683908	0.0743804120994234	0.0950363675355164	0.0734802710832869	0.0694546197259792	0.0775980939648485
1	45332022	45332087	MUTYH	0.10572660961064	0.114115291212307	0.113111076603272	0.118188500070141	0.118286668025845	0.106336017585807	0.112930694700335	0.117490804737723	0.108542856935402	0.0931365535765928	0.134422758071517	0.118338834493901	0.107952666533033	0.0932737449146648	0.116247836776617	0.114386427221122	0.118283548485839	0.108093808086447	0.0969110675029297	0.117517464706419	0.118760647345394	0.121845091203388	0.114896541440933	0.0938083271279706	0.135497276141282	0.121873052615147	0.121078794742492	0.133387100021218	0.134689986726976	0.120861689891974	0.113879355359876	0.122569659351227	0.106027666832556	0.121682296660569	0.0951867197026081	0.118273120510795	0.111422441935948	0.135076501621692	0.129362238773361	0.120860200866872	0.0809211094739547	0.116358756700472	0.116919308122903	0.105787419144691	0.0991448257965833	0.118511778773715	0.0853424355942548	0.118767849286613	0.112963773149342	0.110968376232021
1	45332165	45332311	MUTYH	0.0832288782195532	0.0860385777640973	0.103446777590341	0.0740794297954079	0.111694858842754	0.0952205391910629	0.077245755997886	0.0797497717907824	0.0980491638983287	0.0774508437937122	0.131764790947289	0.0751206773550773	0.0819369978674919	0.0785902432574474	0.0809344100388683	0.0847874729471251	0.0749409844987539	0.0773678745005588	0.0881167177819397	0.114475945198997	0.0754432476522254	0.0806981527102412	0.078993319237876	0.080556396878922	0.136128068653737	0.0797426551500139	0.0827706592539914	0.128159920142252	0.130721570673324	0.0807694040607079	0.101336492917427	0.0887249630949573	0.0751141107728628	0.0798835993926331	0.0816281441294174	0.117721107996657	0.0690103209316147	0.13366213206251	0.128237970536722	0.0792626547959956	0.0787022087030596	0.114417025636403	0.114114776127684	0.0896053762678421	0.0817044360332148	0.0750313774053963	0.0740466721944772	0.0751809506521166	0.0765205425828523	0.0809270066523813
1	45332390	45332489	MUTYH	0.118076215050207	0.115512945390787	0.111569983641032	0.101360277608332	0.111042976206882	0.0986999962227867	0.106612268829341	0.105864485327942	0.0954243631095585	0.103343433524911	0.134522378165886	0.102226366009906	0.119292298140786	0.0980932077756246	0.107059390632919	0.119434454901309	0.101995526667825	0.10773495452431	0.0960489408249195	0.115263399941961	0.102062401095284	0.109389611793964	0.10435264403107	0.0947455062230841	0.127696739130505	0.110384422903908	0.112823760658189	0.130456740302249	0.134608029852964	0.108615972667037	0.110708116547018	0.115193817780475	0.113629742633086	0.110140532228824	0.0971470155627231	0.115778510885639	0.0923918261806212	0.131161029912419	0.128250115093386	0.105662409375806	0.100410170710321	0.112278411446978	0.110431014669841	0.114256051297631	0.112964560486256	0.102325312437443	0.0983572630524409	0.102376408898543	0.106055706336214	0.105721052030504
1	45332573	45332688	MUTYH	0.096725459567424	0.0898183751522144	0.112666843702717	0.0931201919020438	0.111781212778434	0.100423262251592	0.0793287834561669	0.0736390273916289	0.103864373000463	0.0838634691185265	0.12951827394484	0.0883236623618626	0.0940738281840362	0.0997245446601409	0.0742790418706187	0.0940701801568477	0.0883217998243844	0.0748465324137358	0.0962109919690003	0.112749508106301	0.0880892112918602	0.088414230835114	0.0753542496499125	0.0977094604985579	0.122819693803816	0.0887526492004924	0.084202977079313	0.126300012454083	0.129318008879363	0.0826331059097617	0.113952285207895	0.0939566891437911	0.0926076222285745	0.0877705307296254	0.100708307829512	0.113059607079026	0.0781285484151529	0.127741400125889	0.125187216137372	0.0812020278182534	0.0942066314090356	0.110901852318746	0.11050544259346	0.104498188757069	0.090782790175001	0.0883227186785663	0.0969668199749893	0.0883241284080186	0.0774157837125163	0.076251100834501
1	45332762	45332835	MUTYH	0.117595835095455	0.109676720777702	0.107136978284028	0.115954808609517	0.094928781409048	0.100767285842749	0.106063710519545	0.100660198126102	0.103387256105638	0.105986728496794	0.114470534249527	0.107643685314936	0.111448599743701	0.106847619155606	0.0973448733013618	0.116758095011192	0.106791604542002	0.109912982804242	0.103727087858945	0.10269582848719	0.105904190315207	0.110094702150428	0.0942998855156989	0.108741832189744	0.102193531479781	0.111294748208865	0.106953872731106	0.107430374865632	0.114886765957802	0.105570243782914	0.108084029275821	0.112004859854684	0.114373884115107	0.109174651989309	0.11125048518123	0.0971271786845413	0.101340752554867	0.112348757087213	0.108204821419012	0.104141084364359	0.103710770372111	0.0970429636051483	0.0973357688632103	0.11596618157625	0.110629900731118	0.106075270292479	0.110150716964457	0.107751795078432	0.104686714702155	0.100665025993235
1	45332917	45332960	MUTYH	0.105585263810499	0.113726347968838	0.116550777224095	0.112106099757361	0.118969447340001	0.106185387373477	0.0961393323715859	0.104357679752277	0.109712009277463	0.0870587773562205	0.152793219063733	0.109567309483121	0.10799055709836	0.0969591023980938	0.101513515860132	0.117950904329025	0.109129805508823	0.0956331098290363	0.0971588457564332	0.119155161779628	0.109095427985395	0.106715602246572	0.0967386571022271	0.095483566246848	0.151939449510165	0.109560512364189	0.108056947997514	0.146642588795436	0.15282901295872	0.103911050352049	0.114042387852072	0.120573635859827	0.103449304081825	0.109542998456358	0.0959776519965592	0.118032029144884	0.101908844226645	0.152652966266364	0.14649154041504	0.10529854119811	0.0942313740523609	0.117443411791396	0.117604567391412	0.096198159377214	0.0986434454159692	0.109530830493363	0.097631435044327	0.109538922035559	0.100396479027904	0.104497046066289
1	45333096	45333171	MUTYH	0.0687703579894809	0.0815907724473212	0.116167095426146	0.0875118591196749	0.121031285366286	0.10051604257848	0.0848832089746256	0.100041835854746	0.111883179869719	0.0750552764006124	0.127793002241957	0.088159723678166	0.0789102430339295	0.0793120479784634	0.0976503069422661	0.0787685406699458	0.0888373686738298	0.0807968317256511	0.0894031138971816	0.115064603289837	0.0888790137921902	0.100446119682067	0.0999140831278738	0.0867879994757058	0.130657557381964	0.100429823170527	0.0994341014772687	0.121640653764776	0.128248555357431	0.0993180079017846	0.112949472296052	0.0873399339091492	0.0663968018690299	0.100408444817914	0.0801481721494586	0.11845380501353	0.0760134321025588	0.129843316859994	0.125373746425653	0.101286646206924	0.0624446533374815	0.118195557565583	0.118200922282406	0.0660313725569277	0.075155951211254	0.0889877454509853	0.0840387556775827	0.0873057846416959	0.0858721855826486	0.100020051588584
1	45333284	45333325	MUTYH	0.0618584333799199	0.0619954821823859	0.0933204454485851	0.0577389916857512	0.103102262507904	0.0877033932022042	0.058085822894255	0.0619437820315902	0.0878185000279144	0.0556925161393571	0.102782757483179	0.0562822472497009	0.0545855140202389	0.0775709034705988	0.0614351864674454	0.0603219521496511	0.0562552871468178	0.0586658285719743	0.0836781998889134	0.0991125555794397	0.0548125170920385	0.0589325000288985	0.0591495487626562	0.0783479202114525	0.106726624912315	0.0589008297055661	0.0586670956452431	0.104039587156005	0.103034161750807	0.0576059543822787	0.0929679857749013	0.0642100448489498	0.0542082591365	0.0584875499798976	0.0781000979516248	0.101075250038865	0.0574846841789236	0.103633815432386	0.105060280764167	0.0588196735386646	0.0693683590028791	0.101834564169254	0.101068972153602	0.0666446757073316	0.0543526534971492	0.0555713745484278	0.0837319886175032	0.0563103183476326	0.0595791597261594	0.0627558500496851
1	45333412	45333604	MUTYH	0.0538369030165111	0.0534671182979724	0.069592764104889	0.0572264969301418	0.0774832757173569	0.0626242421640106	0.063688611681439	0.0648631967619789	0.0618271213749951	0.0542849886793073	0.0838685929506863	0.0545297219634112	0.0551475280495113	0.0509116887878529	0.0649161012261345	0.0550854228588857	0.0543885304006691	0.0646001796394707	0.0486967855907591	0.073854580929899	0.0522478754928447	0.0640411687458357	0.0634081846939262	0.0471394504707091	0.0833917541638583	0.0659953568662182	0.0644078657635076	0.0860480029948134	0.0846311648991512	0.066743581520546	0.0698007580176734	0.0565061866075324	0.0535806652769305	0.0665887850043732	0.0482027305623327	0.0748297555443087	0.0544830640539047	0.0824262143240166	0.0817516848724862	0.0626200554819136	0.0436596028606205	0.0758479509111017	0.0766259029773348	0.0600328612040253	0.0564364146152722	0.0539833902794261	0.0530531027952598	0.0546870485602757	0.0637101004477816	0.0648556541912508
1	45334390	45334512	MUTYH	0.0687552157529147	0.0540214568440437	0.0785486152128029	0.0555323813330762	0.0681214341859504	0.0724351381253614	0.0449477128094637	0.0469794328057366	0.0699263246095217	0.0586668584238288	0.078784452504417	0.0438725427985097	0.0647175384599179	0.0724340907701707	0.047870922769003	0.0625088996890852	0.0457702753074178	0.0508551757313177	0.0697462082711642	0.0693797531206997	0.0442615486862653	0.0492923010527989	0.0454561436357812	0.0741249705646131	0.0717322189216277	0.0491348065731419	0.0460296442916639	0.0731983676177176	0.0784980579431672	0.0491371111073861	0.076732964004203	0.0546627517974579	0.0585950702110379	0.049304365437125	0.0732284373527911	0.0709678106357018	0.0452606668826558	0.0747984462267247	0.0752110390319704	0.0483010331947296	0.0734557496008249	0.0697526362485851	0.0708210259667888	0.0717987638764746	0.0679479000420604	0.0461572955964941	0.0721732324863266	0.0462375450045767	0.0439492399394492	0.0478626206950461
1	45340218	45340255	MUTYH	0.0688539214944211	0.0727025831640658	0.089453465455187	0.0664073209822636	0.0887584338764801	0.0801558599026947	0.0547708658755311	0.0620352746628858	0.0811152813799168	0.0728876896039603	0.09872932012108	0.0652350890071852	0.0780265501496792	0.0725063409464439	0.0634437421466842	0.075823984890264	0.0652759194961669	0.0539425261582752	0.0855376756570555	0.0886745701150747	0.065320041625912	0.0653713057525339	0.0625456219309173	0.0864340966880541	0.0975877945611531	0.06543050245585	0.0643289614783358	0.097496282221431	0.0941627390420093	0.0619768873991962	0.0861285883132711	0.0712961468833534	0.0669791657598299	0.064758528399115	0.0802098031498828	0.0912916140000997	0.0540281141358942	0.0987576915122107	0.0973896474703547	0.0624792982186379	0.0654176614939959	0.0886578639959535	0.0822466212525284	0.0783653983316219	0.0748290775315802	0.0636054750512486	0.0719883150541967	0.0644496349035949	0.0530898017965864	0.0634045087358703
1	161314405	161314426	SDHC	0.150063869023484	0.136622418026405	0.167531688174625	0.138704362020658	0.157596147589728	0.170113940548988	0.124965199776031	0.126121152438486	0.166596050800464	0.160168808351537	0.176123484266806	0.129906962300219	0.149973072259839	0.130764671757389	0.128540608659265	0.147103788373408	0.129980228580101	0.128180857003174	0.170451678563569	0.168667439293056	0.128913794126805	0.13097874505269	0.129168229307515	0.175606357066577	0.175313921335387	0.133888873492775	0.131578159545234	0.175722847554499	0.161941905546405	0.127753182617298	0.169651702773811	0.135716975232253	0.148182829394308	0.134191228856189	0.163828673151177	0.166662107812682	0.116830462447656	0.179018911396275	0.17290316391291	0.129843066393745	0.15139824592889	0.164826609219093	0.164687012541098	0.158761507470583	0.162057665249863	0.13010571608059	0.142277209765587	0.130333751669929	0.124414115259178	0.127427795703926
1	161323613	161323671	SDHC	0.0685815997400244	0.0665746325603947	0.0643118423312778	0.069512037292966	0.0656226371933793	0.0699891609096798	0.0708220131752482	0.0680639245950434	0.0659631888457794	0.0630864013207654	0.0654016280092036	0.0667170738591186	0.0665608222341214	0.0621141545271495	0.0651683052684635	0.0682143824813292	0.0684479399733377	0.0704331998082819	0.0605229949486608	0.0628841493523486	0.0677049980035396	0.0680362526546942	0.069609881554156	0.0600779735920358	0.0661319873164714	0.06740682392638	0.0695007567996477	0.0679129246457029	0.0655073975977936	0.0673676755731993	0.0633622341711444	0.0647773963176089	0.0718834759993584	0.0676981261152342	0.0602132337958426	0.0644841302071995	0.0692346448990107	0.0637338742117711	0.0597873118887831	0.0666721198133518	0.064708167136163	0.0615852654850943	0.061712984489363	0.0602269130647155	0.0587784250094175	0.0685199975030358	0.0622324590671919	0.0678151870646175	0.0723752179246945	0.0709304656944537
1	161328395	161328498	SDHC	0.0534564993338617	0.0484578082600023	0.0530856533021288	0.0481085981514837	0.0558322038525929	0.0519917652544047	0.0500608053844257	0.0512029682133321	0.0545601753166135	0.0470787270793584	0.0521515542973062	0.0490697188003858	0.0487064161177474	0.0517842120040288	0.0532680749831794	0.0451638352889134	0.0491509486568212	0.0514956676054313	0.0519583641694193	0.0512469204965063	0.0488739403559821	0.0473044450171752	0.053659590688918	0.0528065232793322	0.0542176430849728	0.047059358235005	0.0490033357816175	0.0530490779193724	0.053480445956347	0.0480562673187909	0.0512629622614526	0.049010911441794	0.0481923975920442	0.0472923850987845	0.0497876641380272	0.0541750904027291	0.0522955674699934	0.0545615941847698	0.0545449431981802	0.0467407004079381	0.0561106538392672	0.0556566734874518	0.0548692625041409	0.0458747582253848	0.0471948827116523	0.0473723722889665	0.0543612594657372	0.0491472967987175	0.0522166948357495	0.0536963129075315
1	161340593	161340656	SDHC	0.0560927561076809	0.047832976946571	0.0499603364691195	0.0478876206713435	0.0508288568177139	0.0480003940134882	0.0647839315200646	0.0693885613979571	0.0495870516279451	0.0663698332048707	0.0517408621589847	0.0507209178208127	0.0477483447830629	0.041642477584627	0.0693893864706128	0.0486678878540148	0.0507752662354645	0.0662086054280385	0.050441760298932	0.0503413721592433	0.0504200626774867	0.0534753821331129	0.0690270260411393	0.0470820497723178	0.0523071503264248	0.0579407355407217	0.0565481016023158	0.0536836101518406	0.0518017574734673	0.0576351648543144	0.0528359920747487	0.0487809810242966	0.0474621597520741	0.0582273409863156	0.0445810927323412	0.0518548033148412	0.0597078570181342	0.0512539702509672	0.0512955013101311	0.0579800981669075	0.0597354959784353	0.0499702539998856	0.0518457765603067	0.0409610511040307	0.0510442842622672	0.0499427023669687	0.058564580989809	0.0507946338849782	0.064632244480961	0.068700117065456
